id,title,report_time,introduction,pages_count,industry,cover,download_url
1066,2007年6月中国交通汽车类网络广告月度分析报告,2007-10-11 10:47:21.0,"2007年6月汽车类网络广告主平均投放力度加大在广告投放费用和投放天次较5月均大幅回升的情况下，汽车类网络广告主数量却与5月持平，并未出现增加，可见，6月份，汽车类单个网络广告主的投放力度在加大。
2007年6月长横幅大尺寸广告是汽车类网络广告主最青睐的广告形式长横幅大尺寸广告的投放费用、投放天次均排名第一，单个广告主在长横幅大尺寸广告上的投放费用及天次也都是最多的，可见该广告形式是汽车类网络广告主最青睐的类别。
2007年6月上海地区的汽车类网络广告投放市场最发达汽车类网络广告投放费用和投放天次最多的地区都是上海，其次是北京，这与地区互联网发展水平密切联系。
2007年6月综合门户网站是汽车类广告主最常选择的媒体在汽车类广告投放费用和投放天次排名中前5位均是综合门户网站，以新浪、搜狐矩阵和网易为代表，垂直类门户网站居于其次。
轿车类小行业网络广告投放费用始终遥遥领先汽车类各小行中，轿车的广告投放费用始终位居第一，远高于其它3类小行业；其次是汽车企业形象；2007年6月轿车类的广告投放费用环比增长52.1%，同比增长29.8%，达4795.4万元。",18,汽车行业,http://pic.iresearch.cn/report/old/R20071011104219report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1066
1068,2007年中国在线地图信息服务简版报告,2007-10-15 11:50:46.0,根据iResearch的统计和预测，2007年中国在线地图信息服务的市场规模将突破5.5亿人民币，其中互联网地图市场规模达1.5亿元，相比2006年，年增长率超过150%，在此之后的几年，在线地图服务市场还将保持快速增长，到2010年有望突破67亿元。,31,企业服务,http://pic.iresearch.cn/report/old/R2007101511358report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1068
1070,2007年第二季度中国网络广告监测简版报告,2007-10-18 14:12:08.0,2007Q2中国网络广告市场规模达到22.78亿元，环比增长32.4%，同比增长62.8%，预计2007年中国网络广告市场规模有望突破100亿元。北京奥运会的积极影响和付费搜索广告在中国的迅速崛起使得中国网络广告市场在未来发展还有很大的提升空间。,11,广告营销,http://pic.iresearch.cn/report/old/R2007101814438report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1070
1073,2007年中国移动音乐简版报告,2007-11-01 11:43:00.0,艾瑞分析认为，从政策环境、经济环境等各方面来看，中国移动音乐产业目前发展环境良好。大力发展移动音乐已经成为移动运营商的共识和目标，SP整顿政策虽然在短期内对移动音乐SP市场有一定负面影响，但长期来说对规范市场健康发展来说是有利的。另外，庞大的手机用户数和用户需求、3G进程的加快、以及音乐手机终端的不断改善等，都为移动音乐的发展奠定了很好的市场基础。,16,媒体文娱,http://pic.iresearch.cn/report/old/R200711193118report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1073
1075,2007年第二季度中国网络经济监测报告,2007-11-02 10:12:58.0,07Q2中国网络经济市场规模继续保持快速增长，与去年同期相比增长了38.7%，环比增长率为7.8%，市场规模绝对量达到109.7亿元人民币。移动增值领域持续缩水，已由06Q1的41.3%降至07Q2的30.1%，降幅达11.2%，网络游戏、网络广告、电子商务、搜索引擎等热门领域市场份额则不断增加。2006Q1-2007Q2中国网络经济主要运营商收入规模均出现不同程度的增长，腾讯依然保持领先，盛大收入在07Q2首次超过网易。,14,金融行业,http://pic.iresearch.cn/report/old/R200711293242report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1075
1076,2007年阿里巴巴IPO财务分析报告,2007-11-05 10:43:18.0,艾瑞咨询研究表明，阿里巴巴在国内B2B电子商务中占垄断地位，2007年第二季度的市场份额达到50%，排名第一。相较其他B2B网站而言，阿里巴巴无论是在认知度、营收总额还是在用户黏性方面都具有比较显著的优势，而此次在香港的上市必将进一步提升行业内外对B2B电子商务发展的关注。艾瑞咨询预计这也将唤起风险投资对B2B电子商务平台投资热情，推动B2B电子商务行业发展。,22,消费电商,http://pic.iresearch.cn/report/old/R200711510149report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1076
1077,2007中国休闲单机游戏研究报告(简版),2007-11-05 09:41:09.0,"
为了培育和发展国内的休闲单机游戏产业，为了让更多人了解这个产品的现状和趋势，艾瑞携手休闲单机游戏行业的营销专家上海欢熊信息技术有限公司联合推出《2007年中国休闲单机游戏行业研究报告》，结合上海欢熊信息技术有限公司的休闲单机游戏营销经验、成功案例及艾瑞的行业研究背景，共同推进整个休闲单机游戏产业的发展。
&nbsp;&nbsp;&nbsp; 报告内容显示2006是中国休闲单机游戏发展最迅猛一年，增长率高达144.6%，预期到2009年中国休闲单机游戏用户将达到6217万人，2007年中国休闲单机游戏用户总数约4191万人，2007年中国休闲单机游戏日平均下载量约450万次",58,游戏行业,http://pic.iresearch.cn/report/old/R2007115104432report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1077
1080,2007年中国无线营销研究简版报告,2007-11-14 11:19:13.0,iResearch艾瑞咨询研究结果显示，目前中国无线广告市场已经处于导入期的末段，这一阶段的主要特点是各种无线广告层出不穷，一些新兴的营销模式开始出现并逐渐形成自己的特点，对消费者来说，对这些新无线广告形式的好奇是引导他们接触这些广告的最初原因。无线广告精准、互动的特性可以更快给企业主带来直接效果，国内新兴无线广告服务商以及国际品牌4A公司都已经看重了无线广告这块市场。,28,广告营销,http://pic.iresearch.cn/report/old/R2007111491942report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1080
1081,2007年中国网络社区研究简版报告,2007-11-21 11:17:04.0,本报告结合社区发展提出三大专题：（1）&nbsp;中国网络社区发展；（2）&nbsp;社区营销价值；（3）&nbsp;社区电子商务（ESN）对三大专题结合调研数据，对社区网站发展历程、产业链结构和市场发展特点进行深入分析。在报告中首次提出社区电子商务（ESN）概念，结合艾瑞咨询多年电子商务研究成果并结合网民社区购物行为和用户调研数据展开深入分析，并对未来社区电子商务商业模式展开讨论，结合社区用户行为分析社区电子商务的价值。,39,媒体文娱,http://pic.iresearch.cn/report/old/R20071121105958report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1081
1085,2007年第三季度中国搜索引擎监测简版报告,2007-11-23 16:16:34.0,根据iResearch艾瑞咨询统计，2007Q3中国搜索引擎市场规模达8.18亿人民币，相比第二季度环比增长27.6%，相比去年第三季度同比增长110.3%。综合以上，2007Q3是中国搜索引擎行业稳定发展的一个季度。艾瑞咨询预计到08年期间，搜索引擎行业的发展将从量变过渡到质变，基于搜索的多重业务会陆续开展，基于搜索的多元化盈利模式也将建立。,22,媒体文娱,http://pic.iresearch.cn/report/old/R2007112394230report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1085
1086,2007年第三季度中国网上招聘季度监测简版报告,2007-11-26 18:09:52.0,随着中小企业使用网络招聘服务快速增加，中国整个网络招聘市场保持健康发展态势，网络招聘企业数量得到持续增长，2007年第三季度中国网络招聘市场规模达到2.5亿元，环比增长5.3%，与去年同期增长26.5%。,18,企业服务,http://pic.iresearch.cn/report/old/R2007112616493report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1086
1088,2007年第三季度中国网上支付监测简版报告,2007-12-04 10:25:31.0,艾瑞连续性数据表明，中国网上支付市场增长迅速，交易额不断扩大。2007Q3交易额环比增长21.4%，同比增长200%，达255亿元。较06年初的高速增长相比，网上支付交易额增速逐渐降低、趋于稳定。,12,支付行业,http://pic.iresearch.cn/report/old/R200712494759report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1088
1090,2007年第三季度中国网上旅行预订监测简版报告,2007-12-06 11:22:30.0,根据艾瑞咨询跟踪研究和统计，2007年第三季度中国网上旅行预订市场规模达6.07亿元，相比07Q2环比增长11.2%，相比06Q3年同比增长47.0%。从市场竞争格局来看，携程继续扩大营收市场份额占有，达57.0%；而艺龙则有所下降，占13.8%的营收份额；而芒果网等运营商则依托丰富的旅游资源取得了快速增长，逐步缩小了与第一梯队的营收差距。,18,消费电商,http://pic.iresearch.cn/report/old/R200712691055report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1090
1093,2007-2008年中国无线互联网搜索调查报告,2007-12-13 13:32:32.0,2007-2012年中国无线互联网搜索将处于成长期，而2007年则是该市场从培育期向成长期的过渡阶段，在无线搜索引擎服务商、移动运营商和内容提供商的共同推动下，手机用户对无线互联网搜索服务的认知逐步加深，使用量迅速增加。,69,媒体文娱,http://pic.iresearch.cn/report/old/R20071213123224report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1093
1094,2007-2008年中国网络广告联盟行业发展简版报告,2007-12-19 10:26:51.0,网络广告联盟市场将继续保持快速增长，但在快速发展的同时，目前国内的广告联盟市场还面临以下几大问题：　　联盟广告价值还未被完全认可。联盟群体重合性较高。作弊等不规范问题危害网络广告联盟产业链发展。广告联盟属于附属产业，发展状况受所属行业的发展情况影响较大，总体规模波动较大。缺乏行业的服务、产品、技术的标准和规范。,26,广告营销,http://pic.iresearch.cn/report/old/R20071219103619report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1094
1095,2007年第三季度中国网络购物市场监测报告简版,2007-12-29 15:04:24.0,季度监测报告主要采用行业访谈、桌面研究、公开数据搜集等研究方法，并结合了iResearch艾瑞咨询自有的网民连续用户行为研究系统iUserTracker对重点核心企业的数据进行连续性监测，在此基础上对重点企业运营现状、整体网络购物市场现状、问题及趋势作出总结，并针对市场不同参与者给出艾瑞咨询的专业建议。,16,消费电商,http://pic.iresearch.cn/report/old/R2007122995415report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1095
1096,2007年第三季度中国B2B电子商务市场监测报告简版,2007-12-29 15:19:47.0,季度监测报告主要采用行业访谈、桌面研究、公开数据搜集等研究方法，并结合了iResearch艾瑞咨询自有的网民连续用户行为研究系统iUserTracker对重点核心企业的数据进行连续性监测，在此基础上对重点企业运营现状、整体市场现状、问题及趋势作出总结，并针对市场不同参与者给出艾瑞咨询的专业建议。,15,企业服务,http://pic.iresearch.cn/report/old/R2007122994527report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1096
1100,2007年第三季度中国网络广告监测简版报告,2008-01-07 11:30:05.0,2007Q3中国网络广告市场规模达到29亿元人民币，环比增长27.3%，同比增长67.9%，全年有望突破一百亿元。中国品牌网络广告市场集中度进一步降低，中小垂直媒体品牌所占市场份额继续增长。付费搜索广告市场发展迅猛，由2006Q3的3.9亿元增至2007Q3的7.9亿元，一年内收入规模翻了一番，预计Q4仍将保持较快的同比增长，付费搜索广告市场还有很大的增长空间。,11,广告营销,http://pic.iresearch.cn/report/old/R20081793635report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1100
1101,2007年第三季度中国网络经济监测报告,2008-01-07 11:50:18.0,2007Q3中国网络经济市场规模创新高，达到133.1亿元，环比增长21.3%，同比增长54.9%。网络经济市场规模的增长，主要得益于网络游戏、电子商务、搜索引擎等行业的快速增长。2007Q3中国网络经济运营商市场份额TOP10中，综合门户和网络游戏运营商共占6家，总市场份额为26.1%；电子商务、搜索引擎、旅行预订、网上招聘运营商各一家。,14,金融行业,http://pic.iresearch.cn/report/old/R20081792148report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1101
1104,2007年第三季度中国网络游戏季度监测简版报告,2008-01-21 14:27:37.0,2007年第三季度的网络游戏的市场规模为37亿元，通过监测和研究发现第三季度网络游戏市场有以下三大特点：（1）市场规模创新高，达到37亿元，大型多人在线游戏主导地位依旧;（2）休闲游戏用户总有效使用时间与启动次数最高，但有效时间远低于大型多人在线游戏;（3）第三季度网络游戏广告投放总额约0.85亿元，完美时空是Q3唯一一家投放超过千万的企业。,13,游戏行业,http://pic.iresearch.cn/report/old/R200811891821report200.gif,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=1104
